clip_id,genre,genre_id,track_path,track_name,clip_path,start_sec,end_sec,duration_sec,segment_idx,track_idx,lyrics_text,lyrics_status,split
country_093_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00093.wav,country.00093,/Users/ashfaquesami/425_project/data/clips_10s/country_093_1.wav,10.0,20.0,10.0,1,93,,pending,train
country_093_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00093.wav,country.00093,/Users/ashfaquesami/425_project/data/clips_10s/country_093_2.wav,20.0,30.0,10.0,2,93,,pending,train
country_094_0,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00094.wav,country.00094,/Users/ashfaquesami/425_project/data/clips_10s/country_094_0.wav,0.0,10.0,10.0,0,94,,pending,train
country_094_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00094.wav,country.00094,/Users/ashfaquesami/425_project/data/clips_10s/country_094_1.wav,10.0,20.0,10.0,1,94,,pending,train
country_094_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00094.wav,country.00094,/Users/ashfaquesami/425_project/data/clips_10s/country_094_2.wav,20.0,30.0,10.0,2,94,,pending,train
country_095_0,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00095.wav,country.00095,/Users/ashfaquesami/425_project/data/clips_10s/country_095_0.wav,0.0,10.0,10.0,0,95,,pending,val
country_095_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00095.wav,country.00095,/Users/ashfaquesami/425_project/data/clips_10s/country_095_1.wav,10.0,20.0,10.0,1,95,,pending,val
country_095_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00095.wav,country.00095,/Users/ashfaquesami/425_project/data/clips_10s/country_095_2.wav,20.0,30.0,10.0,2,95,,pending,val
country_096_0,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00096.wav,country.00096,/Users/ashfaquesami/425_project/data/clips_10s/country_096_0.wav,0.0,10.0,10.0,0,96,,pending,train
country_096_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00096.wav,country.00096,/Users/ashfaquesami/425_project/data/clips_10s/country_096_1.wav,10.0,20.0,10.0,1,96,,pending,train
country_096_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00096.wav,country.00096,/Users/ashfaquesami/425_project/data/clips_10s/country_096_2.wav,20.0,30.0,10.0,2,96,,pending,train
country_097_0,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00097.wav,country.00097,/Users/ashfaquesami/425_project/data/clips_10s/country_097_0.wav,0.0,10.0,10.0,0,97,,pending,train
country_097_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00097.wav,country.00097,/Users/ashfaquesami/425_project/data/clips_10s/country_097_1.wav,10.0,20.0,10.0,1,97,,pending,train
country_097_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00097.wav,country.00097,/Users/ashfaquesami/425_project/data/clips_10s/country_097_2.wav,20.0,30.0,10.0,2,97,,pending,train
country_098_0,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00098.wav,country.00098,/Users/ashfaquesami/425_project/data/clips_10s/country_098_0.wav,0.0,10.0,10.0,0,98,,pending,train
country_098_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00098.wav,country.00098,/Users/ashfaquesami/425_project/data/clips_10s/country_098_1.wav,10.0,20.0,10.0,1,98,,pending,train
country_098_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00098.wav,country.00098,/Users/ashfaquesami/425_project/data/clips_10s/country_098_2.wav,20.0,30.0,10.0,2,98,,pending,train
country_099_0,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00099.wav,country.00099,/Users/ashfaquesami/425_project/data/clips_10s/country_099_0.wav,0.0,10.0,10.0,0,99,,pending,train
country_099_1,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00099.wav,country.00099,/Users/ashfaquesami/425_project/data/clips_10s/country_099_1.wav,10.0,20.0,10.0,1,99,,pending,train
country_099_2,country,2,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/country/country.00099.wav,country.00099,/Users/ashfaquesami/425_project/data/clips_10s/country_099_2.wav,20.0,30.0,10.0,2,99,,pending,train
disco_000_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00000.wav,disco.00000,/Users/ashfaquesami/425_project/data/clips_10s/disco_000_0.wav,0.0,10.0,10.0,0,0,,pending,train
disco_000_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00000.wav,disco.00000,/Users/ashfaquesami/425_project/data/clips_10s/disco_000_1.wav,10.0,20.0,10.0,1,0,,pending,train
disco_000_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00000.wav,disco.00000,/Users/ashfaquesami/425_project/data/clips_10s/disco_000_2.wav,20.0,30.0,10.0,2,0,,pending,train
disco_001_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00001.wav,disco.00001,/Users/ashfaquesami/425_project/data/clips_10s/disco_001_0.wav,0.0,10.0,10.0,0,1,,pending,train
disco_001_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00001.wav,disco.00001,/Users/ashfaquesami/425_project/data/clips_10s/disco_001_1.wav,10.0,20.0,10.0,1,1,,pending,train
disco_001_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00001.wav,disco.00001,/Users/ashfaquesami/425_project/data/clips_10s/disco_001_2.wav,20.0,30.0,10.0,2,1,,pending,train
disco_002_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00002.wav,disco.00002,/Users/ashfaquesami/425_project/data/clips_10s/disco_002_0.wav,0.0,10.0,10.0,0,2,,pending,train
disco_002_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00002.wav,disco.00002,/Users/ashfaquesami/425_project/data/clips_10s/disco_002_1.wav,10.0,20.0,10.0,1,2,,pending,train
disco_002_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00002.wav,disco.00002,/Users/ashfaquesami/425_project/data/clips_10s/disco_002_2.wav,20.0,30.0,10.0,2,2,,pending,train
disco_003_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00003.wav,disco.00003,/Users/ashfaquesami/425_project/data/clips_10s/disco_003_0.wav,0.0,10.0,10.0,0,3,,pending,train
disco_003_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00003.wav,disco.00003,/Users/ashfaquesami/425_project/data/clips_10s/disco_003_1.wav,10.0,20.0,10.0,1,3,,pending,train
disco_003_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00003.wav,disco.00003,/Users/ashfaquesami/425_project/data/clips_10s/disco_003_2.wav,20.0,30.0,10.0,2,3,,pending,train
disco_004_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00004.wav,disco.00004,/Users/ashfaquesami/425_project/data/clips_10s/disco_004_0.wav,0.0,10.0,10.0,0,4,,pending,train
disco_004_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00004.wav,disco.00004,/Users/ashfaquesami/425_project/data/clips_10s/disco_004_1.wav,10.0,20.0,10.0,1,4,,pending,train
disco_004_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00004.wav,disco.00004,/Users/ashfaquesami/425_project/data/clips_10s/disco_004_2.wav,20.0,30.0,10.0,2,4,,pending,train
disco_005_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00005.wav,disco.00005,/Users/ashfaquesami/425_project/data/clips_10s/disco_005_0.wav,0.0,10.0,10.0,0,5,,pending,train
disco_005_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00005.wav,disco.00005,/Users/ashfaquesami/425_project/data/clips_10s/disco_005_1.wav,10.0,20.0,10.0,1,5,,pending,train
disco_005_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00005.wav,disco.00005,/Users/ashfaquesami/425_project/data/clips_10s/disco_005_2.wav,20.0,30.0,10.0,2,5,,pending,train
disco_006_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00006.wav,disco.00006,/Users/ashfaquesami/425_project/data/clips_10s/disco_006_0.wav,0.0,10.0,10.0,0,6,,pending,train
disco_006_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00006.wav,disco.00006,/Users/ashfaquesami/425_project/data/clips_10s/disco_006_1.wav,10.0,20.0,10.0,1,6,,pending,train
disco_006_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00006.wav,disco.00006,/Users/ashfaquesami/425_project/data/clips_10s/disco_006_2.wav,20.0,30.0,10.0,2,6,,pending,train
disco_007_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00007.wav,disco.00007,/Users/ashfaquesami/425_project/data/clips_10s/disco_007_0.wav,0.0,10.0,10.0,0,7,,pending,train
disco_007_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00007.wav,disco.00007,/Users/ashfaquesami/425_project/data/clips_10s/disco_007_1.wav,10.0,20.0,10.0,1,7,,pending,train
disco_007_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00007.wav,disco.00007,/Users/ashfaquesami/425_project/data/clips_10s/disco_007_2.wav,20.0,30.0,10.0,2,7,,pending,train
disco_008_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00008.wav,disco.00008,/Users/ashfaquesami/425_project/data/clips_10s/disco_008_0.wav,0.0,10.0,10.0,0,8,,pending,test
disco_008_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00008.wav,disco.00008,/Users/ashfaquesami/425_project/data/clips_10s/disco_008_1.wav,10.0,20.0,10.0,1,8,,pending,test
disco_008_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00008.wav,disco.00008,/Users/ashfaquesami/425_project/data/clips_10s/disco_008_2.wav,20.0,30.0,10.0,2,8,,pending,test
disco_009_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00009.wav,disco.00009,/Users/ashfaquesami/425_project/data/clips_10s/disco_009_0.wav,0.0,10.0,10.0,0,9,,pending,train
disco_009_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00009.wav,disco.00009,/Users/ashfaquesami/425_project/data/clips_10s/disco_009_1.wav,10.0,20.0,10.0,1,9,,pending,train
disco_009_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00009.wav,disco.00009,/Users/ashfaquesami/425_project/data/clips_10s/disco_009_2.wav,20.0,30.0,10.0,2,9,,pending,train
disco_010_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00010.wav,disco.00010,/Users/ashfaquesami/425_project/data/clips_10s/disco_010_0.wav,0.0,10.0,10.0,0,10,,pending,train
disco_010_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00010.wav,disco.00010,/Users/ashfaquesami/425_project/data/clips_10s/disco_010_1.wav,10.0,20.0,10.0,1,10,,pending,train
disco_010_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00010.wav,disco.00010,/Users/ashfaquesami/425_project/data/clips_10s/disco_010_2.wav,20.0,30.0,10.0,2,10,,pending,train
disco_011_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00011.wav,disco.00011,/Users/ashfaquesami/425_project/data/clips_10s/disco_011_0.wav,0.0,10.0,10.0,0,11,,pending,train
disco_011_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00011.wav,disco.00011,/Users/ashfaquesami/425_project/data/clips_10s/disco_011_1.wav,10.0,20.0,10.0,1,11,,pending,train
disco_011_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00011.wav,disco.00011,/Users/ashfaquesami/425_project/data/clips_10s/disco_011_2.wav,20.0,30.0,10.0,2,11,,pending,train
disco_012_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00012.wav,disco.00012,/Users/ashfaquesami/425_project/data/clips_10s/disco_012_0.wav,0.0,10.0,10.0,0,12,,pending,train
disco_012_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00012.wav,disco.00012,/Users/ashfaquesami/425_project/data/clips_10s/disco_012_1.wav,10.0,20.0,10.0,1,12,,pending,train
disco_012_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00012.wav,disco.00012,/Users/ashfaquesami/425_project/data/clips_10s/disco_012_2.wav,20.0,30.0,10.0,2,12,,pending,train
disco_013_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00013.wav,disco.00013,/Users/ashfaquesami/425_project/data/clips_10s/disco_013_0.wav,0.0,10.0,10.0,0,13,,pending,test
disco_013_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00013.wav,disco.00013,/Users/ashfaquesami/425_project/data/clips_10s/disco_013_1.wav,10.0,20.0,10.0,1,13,,pending,test
disco_013_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00013.wav,disco.00013,/Users/ashfaquesami/425_project/data/clips_10s/disco_013_2.wav,20.0,30.0,10.0,2,13,,pending,test
disco_014_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00014.wav,disco.00014,/Users/ashfaquesami/425_project/data/clips_10s/disco_014_0.wav,0.0,10.0,10.0,0,14,,pending,train
disco_014_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00014.wav,disco.00014,/Users/ashfaquesami/425_project/data/clips_10s/disco_014_1.wav,10.0,20.0,10.0,1,14,,pending,train
disco_014_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00014.wav,disco.00014,/Users/ashfaquesami/425_project/data/clips_10s/disco_014_2.wav,20.0,30.0,10.0,2,14,,pending,train
disco_015_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00015.wav,disco.00015,/Users/ashfaquesami/425_project/data/clips_10s/disco_015_0.wav,0.0,10.0,10.0,0,15,,pending,test
disco_015_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00015.wav,disco.00015,/Users/ashfaquesami/425_project/data/clips_10s/disco_015_1.wav,10.0,20.0,10.0,1,15,,pending,test
disco_015_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00015.wav,disco.00015,/Users/ashfaquesami/425_project/data/clips_10s/disco_015_2.wav,20.0,30.0,10.0,2,15,,pending,test
disco_016_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00016.wav,disco.00016,/Users/ashfaquesami/425_project/data/clips_10s/disco_016_0.wav,0.0,10.0,10.0,0,16,,pending,train
disco_016_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00016.wav,disco.00016,/Users/ashfaquesami/425_project/data/clips_10s/disco_016_1.wav,10.0,20.0,10.0,1,16,,pending,train
disco_016_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00016.wav,disco.00016,/Users/ashfaquesami/425_project/data/clips_10s/disco_016_2.wav,20.0,30.0,10.0,2,16,,pending,train
disco_017_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00017.wav,disco.00017,/Users/ashfaquesami/425_project/data/clips_10s/disco_017_0.wav,0.0,10.0,10.0,0,17,,pending,train
disco_017_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00017.wav,disco.00017,/Users/ashfaquesami/425_project/data/clips_10s/disco_017_1.wav,10.0,20.0,10.0,1,17,,pending,train
disco_017_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00017.wav,disco.00017,/Users/ashfaquesami/425_project/data/clips_10s/disco_017_2.wav,20.0,30.0,10.0,2,17,,pending,train
disco_018_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00018.wav,disco.00018,/Users/ashfaquesami/425_project/data/clips_10s/disco_018_0.wav,0.0,10.0,10.0,0,18,,pending,train
disco_018_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00018.wav,disco.00018,/Users/ashfaquesami/425_project/data/clips_10s/disco_018_1.wav,10.0,20.0,10.0,1,18,,pending,train
disco_018_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00018.wav,disco.00018,/Users/ashfaquesami/425_project/data/clips_10s/disco_018_2.wav,20.0,30.0,10.0,2,18,,pending,train
disco_019_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00019.wav,disco.00019,/Users/ashfaquesami/425_project/data/clips_10s/disco_019_0.wav,0.0,10.0,10.0,0,19,,pending,train
disco_019_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00019.wav,disco.00019,/Users/ashfaquesami/425_project/data/clips_10s/disco_019_1.wav,10.0,20.0,10.0,1,19,,pending,train
disco_019_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00019.wav,disco.00019,/Users/ashfaquesami/425_project/data/clips_10s/disco_019_2.wav,20.0,30.0,10.0,2,19,,pending,train
disco_020_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00020.wav,disco.00020,/Users/ashfaquesami/425_project/data/clips_10s/disco_020_0.wav,0.0,10.0,10.0,0,20,,pending,train
disco_020_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00020.wav,disco.00020,/Users/ashfaquesami/425_project/data/clips_10s/disco_020_1.wav,10.0,20.0,10.0,1,20,,pending,train
disco_020_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00020.wav,disco.00020,/Users/ashfaquesami/425_project/data/clips_10s/disco_020_2.wav,20.0,30.0,10.0,2,20,,pending,train
disco_021_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00021.wav,disco.00021,/Users/ashfaquesami/425_project/data/clips_10s/disco_021_0.wav,0.0,10.0,10.0,0,21,,pending,train
disco_021_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00021.wav,disco.00021,/Users/ashfaquesami/425_project/data/clips_10s/disco_021_1.wav,10.0,20.0,10.0,1,21,,pending,train
disco_021_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00021.wav,disco.00021,/Users/ashfaquesami/425_project/data/clips_10s/disco_021_2.wav,20.0,30.0,10.0,2,21,,pending,train
disco_022_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00022.wav,disco.00022,/Users/ashfaquesami/425_project/data/clips_10s/disco_022_0.wav,0.0,10.0,10.0,0,22,,pending,train
disco_022_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00022.wav,disco.00022,/Users/ashfaquesami/425_project/data/clips_10s/disco_022_1.wav,10.0,20.0,10.0,1,22,,pending,train
disco_022_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00022.wav,disco.00022,/Users/ashfaquesami/425_project/data/clips_10s/disco_022_2.wav,20.0,30.0,10.0,2,22,,pending,train
disco_023_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00023.wav,disco.00023,/Users/ashfaquesami/425_project/data/clips_10s/disco_023_0.wav,0.0,10.0,10.0,0,23,,pending,train
disco_023_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00023.wav,disco.00023,/Users/ashfaquesami/425_project/data/clips_10s/disco_023_1.wav,10.0,20.0,10.0,1,23,,pending,train
disco_023_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00023.wav,disco.00023,/Users/ashfaquesami/425_project/data/clips_10s/disco_023_2.wav,20.0,30.0,10.0,2,23,,pending,train
disco_024_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00024.wav,disco.00024,/Users/ashfaquesami/425_project/data/clips_10s/disco_024_0.wav,0.0,10.0,10.0,0,24,,pending,train
disco_024_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00024.wav,disco.00024,/Users/ashfaquesami/425_project/data/clips_10s/disco_024_1.wav,10.0,20.0,10.0,1,24,,pending,train
disco_024_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00024.wav,disco.00024,/Users/ashfaquesami/425_project/data/clips_10s/disco_024_2.wav,20.0,30.0,10.0,2,24,,pending,train
disco_025_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00025.wav,disco.00025,/Users/ashfaquesami/425_project/data/clips_10s/disco_025_0.wav,0.0,10.0,10.0,0,25,,pending,train
disco_025_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00025.wav,disco.00025,/Users/ashfaquesami/425_project/data/clips_10s/disco_025_1.wav,10.0,20.0,10.0,1,25,,pending,train
disco_025_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00025.wav,disco.00025,/Users/ashfaquesami/425_project/data/clips_10s/disco_025_2.wav,20.0,30.0,10.0,2,25,,pending,train
disco_026_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00026.wav,disco.00026,/Users/ashfaquesami/425_project/data/clips_10s/disco_026_0.wav,0.0,10.0,10.0,0,26,,pending,train
disco_026_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00026.wav,disco.00026,/Users/ashfaquesami/425_project/data/clips_10s/disco_026_1.wav,10.0,20.0,10.0,1,26,,pending,train
disco_026_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00026.wav,disco.00026,/Users/ashfaquesami/425_project/data/clips_10s/disco_026_2.wav,20.0,30.0,10.0,2,26,,pending,train
disco_027_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00027.wav,disco.00027,/Users/ashfaquesami/425_project/data/clips_10s/disco_027_0.wav,0.0,10.0,10.0,0,27,,pending,train
disco_027_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00027.wav,disco.00027,/Users/ashfaquesami/425_project/data/clips_10s/disco_027_1.wav,10.0,20.0,10.0,1,27,,pending,train
disco_027_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00027.wav,disco.00027,/Users/ashfaquesami/425_project/data/clips_10s/disco_027_2.wav,20.0,30.0,10.0,2,27,,pending,train
disco_028_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00028.wav,disco.00028,/Users/ashfaquesami/425_project/data/clips_10s/disco_028_0.wav,0.0,10.0,10.0,0,28,,pending,train
disco_028_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00028.wav,disco.00028,/Users/ashfaquesami/425_project/data/clips_10s/disco_028_1.wav,10.0,20.0,10.0,1,28,,pending,train
disco_028_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00028.wav,disco.00028,/Users/ashfaquesami/425_project/data/clips_10s/disco_028_2.wav,20.0,30.0,10.0,2,28,,pending,train
disco_029_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00029.wav,disco.00029,/Users/ashfaquesami/425_project/data/clips_10s/disco_029_0.wav,0.0,10.0,10.0,0,29,,pending,train
disco_029_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00029.wav,disco.00029,/Users/ashfaquesami/425_project/data/clips_10s/disco_029_1.wav,10.0,20.0,10.0,1,29,,pending,train
disco_029_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00029.wav,disco.00029,/Users/ashfaquesami/425_project/data/clips_10s/disco_029_2.wav,20.0,30.0,10.0,2,29,,pending,train
disco_030_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00030.wav,disco.00030,/Users/ashfaquesami/425_project/data/clips_10s/disco_030_0.wav,0.0,10.0,10.0,0,30,,pending,test
disco_030_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00030.wav,disco.00030,/Users/ashfaquesami/425_project/data/clips_10s/disco_030_1.wav,10.0,20.0,10.0,1,30,,pending,test
disco_030_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00030.wav,disco.00030,/Users/ashfaquesami/425_project/data/clips_10s/disco_030_2.wav,20.0,30.0,10.0,2,30,,pending,test
disco_031_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00031.wav,disco.00031,/Users/ashfaquesami/425_project/data/clips_10s/disco_031_0.wav,0.0,10.0,10.0,0,31,,pending,train
disco_031_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00031.wav,disco.00031,/Users/ashfaquesami/425_project/data/clips_10s/disco_031_1.wav,10.0,20.0,10.0,1,31,,pending,train
disco_031_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00031.wav,disco.00031,/Users/ashfaquesami/425_project/data/clips_10s/disco_031_2.wav,20.0,30.0,10.0,2,31,,pending,train
disco_032_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00032.wav,disco.00032,/Users/ashfaquesami/425_project/data/clips_10s/disco_032_0.wav,0.0,10.0,10.0,0,32,,pending,train
disco_032_1,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00032.wav,disco.00032,/Users/ashfaquesami/425_project/data/clips_10s/disco_032_1.wav,10.0,20.0,10.0,1,32,,pending,train
disco_032_2,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00032.wav,disco.00032,/Users/ashfaquesami/425_project/data/clips_10s/disco_032_2.wav,20.0,30.0,10.0,2,32,,pending,train
disco_033_0,disco,3,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/disco/disco.00033.wav,disco.00033,/Users/ashfaquesami/425_project/data/clips_10s/disco_033_0.wav,0.0,10.0,10.0,0,33,,pending,train
